id,text
방송프로그램 제작스태프 표준업무위탁계약서,제17조(기술자료 제공 강요 금지 등) 1항 ‘방송사 또는 제작사’는 정당한 사유가 있는 경우 외에는 ‘스태프’의 기술자료를 자기 또는 제3자에게 제공하도록 강요하여서는 아니 되며 취득한 기술자료를 자기 또는 제3자를 위하여 유용하여서는 아니 된다.
방송프로그램 제작스태프 표준업무위탁계약서,"제17조(기술자료 제공 강요 금지 등) 2항 ‘방송사 또는 제작사’의 행위 중 다음의 각호의 행위는 정당한 이유 없는 기술자료 제공 요구 행위로 본다. 1. ‘스태프’의 기술자료를 넘겨받아 무단으로 자신이 사용하거나 다른 업체에 제공하는 행위. 2. ‘스태프’의 업무내용에 포함된 기술자료, 아이디어를 무단으로 사용하는 행위."
방송프로그램 제작스태프 표준업무위탁계약서,"제17조(기술자료 제공 강요 금지 등) 3항 ‘방송사 또는 제작사’가 기술자료 등을 요구할 경우 제공여부, 목적, 비밀유지에 관한 사항, 대가 및 대가의 지급방법, 제공일 및 제공방법 등을 ‘스태프’와 협의하고 ‘스태프’에게 이를 기재한 서면을 교부하여야 한다."
방송프로그램 제작스태프 표준업무위탁계약서,제17조(기술자료 제공 강요 금지 등) 4항 ‘스태프’가 제3항에 따라 기술자료 등을 제공한 경우 ‘방송사 또는 제작사’는 그 범위 내에서만 사용하여야 한다.
방송프로그램 제작스태프 표준업무위탁계약서,제17조(기술자료 제공 강요 금지 등) 5항 제4항을 위반한 경우 ‘방송사 또는 제작사’는 ‘스태프’에게 발생한 실손해금액을 배상하여야 한다.
방송프로그램 제작스태프 표준업무위탁계약서,"제18조(부당한 경영간섭의 금지) ‘방송사 또는 제작사’는 ‘스태프’의 사업활동의 자유나 경영의 자율성, 즉 ‘스태프’의 경영활동에 대한 자주적 결정권을 침해하는 부당한 경영간섭행위를 하여서는 아니 된다."
방송프로그램 제작스태프 표준업무위탁계약서,제19조(저작재산권의 양도 및 사용허락) 1항 ‘스태프’가 수급내용의 완성물 제작과정에서 창작한 저작물 등의 저작재산권에 대하여 특약이 없는 한 그 영상제작물의 이용을 위해 필요한 권리는 ‘방송사 또는 제작사’가 양도받은 것으로 추정한다.
방송프로그램 제작스태프 표준업무위탁계약서,제19조(저작재산권의 양도 및 사용허락) 2항 제1항에서 양도받은 것으로 추정되는 권리 이외의 저작재산권에 대하여 ‘스태프’와 ‘방송사 또는 제작사’는 양도 또는 사용허락에 관한 계약을 체결할 수 있다.
방송프로그램 제작스태프 표준업무위탁계약서,제19조(저작재산권의 양도 및 사용허락) 3항 저작재산권을 양도하거나 사용허락하는 경우 그 기간 및 대금은 당사자가 합의하여 정한다.
방송프로그램 제작스태프 표준업무위탁계약서,"제20조(크레딧) 1항 ‘방송사 또는 제작사’는 ‘프로그램’에 ‘스태프’의 역할을 명시한 크레딧을 명기하여야 한다. 다만, ‘스태프’가 근로의 제공을 완료하지 못한 경우에는 그러하지 아니하다."
방송프로그램 제작스태프 표준업무위탁계약서,"제20조(크레딧) 2항 크레딧의 위치, 크기, 표시방법 등은 상호 간의 협의와 방송업계의 관례에 따른다."
방송프로그램 제작스태프 표준업무위탁계약서,"제21조(계약의 해제 혹은 해지) 1항 ‘방송사 또는 제작사’ 또는 ‘스태프’는 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 본 계약에 대하여 그 전부 또는 일부를 해제·해지할 수 있다. 이 경우 상대방에게 지체 없이 서면(전자서면을 포함한다)으로 통지하여야 하며, 7일 이내에 서면으로 이의제기가 없을 경우 계약이 해제·해지된 것으로 본다. 1. ‘방송사 또는 제작사’ 또는 ‘스태프’가 감독관청으로부터 영업취소·영업정지 등의 처분을 받은 경우. 2. ‘방송사 또는 제작사’ 또는 ‘스태프’가 어음·수표의 부도, 제3자에 의한 강제집행(가압류 및 가처분 포함), 파산 및 회생절차개시의 신청, 인수합병, 영업양도 등 영업상의 중대한 사유가 발생하여 계약내용을 이행할 수 없다고 인정될 경우. 3. 제12조제1항에 따른 협의 내용에 부합하지 아니하여 ‘방송사 또는 제작사’가 수정을 요청하였으나 ‘스태프’가 그 요구에 정당한 사유 없이 불응하는 경우. 4. ‘방송사 또는 제작사’ 또는 ‘스태프’가 재해 기타 사유로 인하여 본 계약 또는 개별계약의 내용을 이행하기 곤란하다고 쌍방이 인정한 경우. 5. ‘방송사 또는 제작사’ 또는 ‘스태프’가 본 계약을 이행하지 않거나 본 계약의 중요한 내용을 위반한 경우. 6. ‘방송사 또는 제작사’가 정당한 사유 없이 ‘스태프’의 업무 수행에 필요한 사항의 이행을 지연하여 ‘스태프’의 업무 수행에 지장을 초래한 경우. 7. ‘스태프’가 정당한 사유 없이 업무 수행을 거부하는 경우. 8. ‘스태프’의 인원·장비 및 수탁내용 제작능력이 부족하여 계약내용을 원만히 이행할 수 없다고 인정되는 상당한 이유가 있는 경우. 9. ‘스태프’가 임금 미지급 등 문제를 일으킨 경우."
방송프로그램 제작스태프 표준업무위탁계약서,제21조(계약의 해제 혹은 해지) 2항 제1항에 의하여 계약이 해제·해지된 때에는 각 당사자의 상대방에 대한 일체의 채무는 기한의 이익을 상실하며 지체 없이 이를 변제하여야 한다.
방송프로그램 제작스태프 표준업무위탁계약서,"제22조(손해배상) 1항 ‘방송사 또는 제작사’와 ‘스태프’는 자신의 귀책사유로 인하여 본 계약의 전부 또는 일부가 해제·해지됨으로써 발생한 상대방의 손해를 배상하여야 한다. 다만, 천재지변, 전쟁, 폭동, 테러 기타 합리적인 지배범위 밖의 사유로 인하여 상대방 및 제3자에게 발생시킨 손해에 대해서는 상호 면책한다."
방송프로그램 제작스태프 표준업무위탁계약서,제22조(손해배상) 2항 ‘방송사 또는 제작사’의 귀책사유로 인해 계약이 해지된 경우에는 ‘스태프’에게 실제 발생한 손해를 배상하여야 한다.
방송프로그램 제작스태프 표준업무위탁계약서,제22조(손해배상) 3항 ‘방송사 또는 제작사’가 본 계약에서 합의된 사항을 이행하지 않거나 ‘방송사 또는 제작사’의 행위가 제15조의 사유에 해당되어 ‘스태프’에게 손해가 발생한 경우 실제 발생한 손해를 ‘스태프’에게 배상하여야 한다.
방송프로그램 제작스태프 표준업무위탁계약서,제22조(손해배상) 4항 ‘스태프’가 본 계약에서 합의된 사항을 이행하지 않거나 ‘스태프’의 귀책사유로 인해 발생한 다음 각 호 어느 하나의 손해에 대해서는 ‘스태프’가 ‘방송사 또는 제작사’에게 실제 발생한 손해를 배상하여야 한다. 1. 업무를 완료하지 않아 결방으로 인한 손해. 2. 업무 지연으로 결방되거나 계약의 해지로 인한 손해. 3. 업무 완성물의 멸실·훼손. 4. 제12조제1항의 협의된 사항을 이행하지 않아 발생하는 손해. 5. ‘스태프’의 관련 법규 위반으로 인한 손해. 6. ‘스태프’가 재위탁한 제3자의 귀책사유에 의한 손해.
방송프로그램 제작스태프 표준업무위탁계약서,제22조(손해배상) 5항 ‘방송사 또는 제작사’는 다음 각 호의 어느 하나에 해당되어 업무 완료가 지체되었다고 인정할 때에는 손해배상 청구를 하지 아니한다. 1. 불가항력의 사유에 의한 경우. 2. ‘방송사 또는 제작사’의 책임으로 프로그램의 제작 착수가 지연되었거나 중단된 경우. 3. 기타 스태프’의 책임에 속하지 않는 사유로 인하여 지체된 경우.
방송프로그램 제작스태프 표준업무위탁계약서,"제22조(손해배상) 6항 ‘방송사 또는 제작사’와 ‘스태프’는 본 계약으로 알게 된 상대방의 업무 및 기술상 비밀을 상대방의 승인 없이 계약의 목적과 달리 부당하게 이를 이용하거나 제3자에게 누설하여 상대방에게 손해를 입힌 경우, 실제 발생한 손해를 배상한다."
방송프로그램 제작스태프 표준업무위탁계약서,제22조(손해배상) 7항 ‘방송사 또는 제작사’와 ‘스태프’는 상호 협의하여 손해배상액을 예정할 수 있다.
방송프로그램 제작스태프 표준업무위탁계약서,"제23조(지체상금) 1항 ‘스태프’가 정하여진 기간 내에 완성물 및 역무를 납품·제공하지 못한 경우, ‘방송사 또는 제작사’는 지체일수에 계약대금의 5/1000를 곱한 금액(이하 ‘지체상금’이라 한다)을 계약대금에서 공제한다."
방송프로그램 제작스태프 표준업무위탁계약서,제23조(지체상금) 2항 ‘방송사 또는 제작사’는 다음 각 호의 어느 하나에 해당되어 용역수행이 지체되었다고 인정할 때에는 그 해당일수를 동조 제1항의 지체일수에 산입하지 아니한다. 1. 불가항력의 사유에 의한 경우. 2. ‘방송사 또는 제작사’의 책임으로 용역수행의 착수가 지연되거나 용역수행이 중단된 경우. 3. 기타 ‘스태프’의 책임에 속하지 않는 사유로 인하여 지체된 경우.
방송프로그램 제작스태프 표준업무위탁계약서,제24조(권리·의무의 양도) ‘방송사 또는 제작사’와 ‘스태프’는 서면으로 상대방의 승낙을 얻지 아니하는 한 본 계약으로부터 발생하는 권리·의무의 전부 또는 일부를 제3자에게 양도하거나 담보로 제공할 수 없다.
방송프로그램 제작스태프 표준업무위탁계약서,제25조(비밀의 유지) 1항 ‘방송사 또는 제작사’와 ‘스태프’는 본 계약으로 알게 된 상대방의 업무 및 기술상 비밀을 상대방의 승인이 없는 한 계약의 목적과 달리 부당하게 이를 이용하거나 제3자에게 누설하여서는 아니 된다.
방송프로그램 제작스태프 표준업무위탁계약서,"제25조(비밀의 유지) 2항 ‘방송사 또는 제작사’와 ‘스태프’는 계약기간 중, 계약기간의 만료 또는 계약의 해제·해지 후에도 동조 제1항에서 정한 의무가 있다."
방송프로그램 제작스태프 표준업무위탁계약서,제26조(이의 및 분쟁의 해결) 1항 ‘방송사 또는 제작사’와 ‘스태프’는 본 계약 및 개별계약에 명시되지 아니한 사항 또는 계약의 해석에 다툼이 있는 경우에는 우선적으로 서면상의 자료에 따르며 자료가 없는 경우에는 상관습에 따르거나 상호 협의하여 해결한다.
방송프로그램 제작스태프 표준업무위탁계약서,"제26조(이의 및 분쟁의 해결) 2항 제1항의 규정에도 불구하고 법률상 분쟁이 발생한 경우에는 ‘방송사 또는 제작사’ 또는 ‘스태프’는 콘텐츠산업진흥법 제29조에 따른 콘텐츠분쟁조정위원회의 조정, 하도급거래 공정화에 관한 법률 제24조에 따른 하도급분쟁조정협의회의 조정, 저작권법에 따른 한국저작권위원회의 조정, 법원에서의 소송 등에 따라 분쟁을 해결한다."
방송프로그램 제작스태프 표준업무위탁계약서,제26조(이의 및 분쟁의 해결) 3항 ‘방송사 또는 제작사’와 ‘스태프’는 본 계약의 이행에 참여하는 구성원 중 어느 일방이 상대 구성원으로부터의 성희롱·성폭력 등으로 인한 피해를 입은 경우 계약을 해지하지 않고 한국콘텐츠진흥원 콘텐츠성평등센터에 신고하거나 국가인권위원회에 진정하여 분쟁을 해결할 수 있다.
방송프로그램 제작스태프 표준업무위탁계약서,제27조(관할법원) 상호 원만히 합의가 이루어지지 아니할 경우 법령에 정한 절차에 따른 법원을 관할법원으로 한다.
방송프로그램 제작스태프 표준업무위탁계약서,"제28조(변경신고) 1항 ‘방송사 또는 제작사’와 ‘스태프’는 인수합병, 영업양도 등 경영권 양도 사유가 발생할 경우 서면(전자서면을 포함한다)으로 상호 통보하여야 한다."
방송프로그램 제작스태프 표준업무위탁계약서,"제28조(변경신고) 2항 ‘스태프’는 제1항의 경영권 양도를 사유로 제2조에 따른 업무 수행을 위한 제작스태프를 교체하는 경우, 서면(전자서면을 포함한다)으로 ‘방송사 또는 제작사’의 동의를 받아야 한다."
방송프로그램 제작스태프 표준업무위탁계약서,"제29조(효력의 발생) 본 계약의 효력은 계약 체결일로부터 발생하며, 본 계약에 따른 상호 모든 서비스의 제공이 완결될 때 종료된다. 다만, 상호 합의에 따라 계약을 종료할 수 있으며 이 조항에도 불구하고 제24조와 제25조의 효력은 유지된다."
방송작가 집필 표준계약서,제1조(목적) 본 계약은 ‘프로그램’에 사용될 ‘원고’의 집필활동 및 사용에 관하여 ‘방송사 또는 제작사’와 ‘작가’ 간의 합리적 권리관계를 정하기 위한 표준 집필활동 계약조건을 제시함을 목적으로 한다.
방송작가 집필 표준계약서,제2조(기본원칙) ① ‘방송사 또는 제작사’와 ‘작가’는 신의성실의 원칙에 따라 계약을 이행한다.
방송작가 집필 표준계약서,제2조(기본원칙) ② ‘방송사 또는 제작사’와 ‘작가’는 ‘프로그램’의 ‘원고’ 집필활동과 관련된 원고료 등의 산정 시 본 표준계약서에서 정하는 바에 따른다.
방송작가 집필 표준계약서,제3조(계약의 내용) 본 계약의 주요 내용은 다음과 같다.
방송작가 집필 표준계약서,"제4조(계약기간) ① 본 계약의 기간은 년 월 일부터 년 월 일까지로 한다. 단, 계약기간 만료 시에도 본 계약 제3조에서 약정한 집필 횟수가 남아 있을 경우, ‘작가’와 ‘방송사 또는 제작사’는 상호 합의하여 계약기간을 변경할 수 있다."
방송작가 집필 표준계약서,"제4조(계약기간) ② 본조 제1항의 계약기간은 개편, 편성변경, 원고수정 등 특별한 사정이 있는 경우 당사자 간 합의에 의해 변경할 수 있다."
방송작가 집필 표준계약서,제5조(계약의 변경) ‘방송사 또는 제작사’와 ‘작가’는 부득이한 사유가 발생하여 계약의 변경이 필요한 경우에는 상호 합의하여 본 계약을 기명·날인한 서면(전자서면을 포함한다)에 의해서만 변경할 수 있다.
방송작가 집필 표준계약서,"제6조(‘방송사 또는 제작사’의 의무) ① ‘방송사 또는 제작사’는 합리적인 이유 없이 ‘작가’의 성별, 종교, 성 정체성, 장애, 연령 등을 이유로 차별하여서는 아니 된다."
방송작가 집필 표준계약서,"제6조(‘방송사 또는 제작사’의 의무) ② ‘방송사 또는 제작사’가 계약기간 이내에 방송을 시작하였으나 계약기간 종료 시까지 방송을 완료하지 못하여 작가가 제3조에서 약정한 집필횟수를 초과하여 추가 집필·구성 등 창작활동을 하여야 하는 경우, ‘작가’의 다른 일정에 방해가 되지 않도록 신속히 협의하여야 하며, 이 창작활동에 따라 발생한 원고료를 추가 지급하여야 한다."
방송작가 집필 표준계약서,"제6조(‘방송사 또는 제작사’의 의무) ③ 해외 로케이션이 있는 경우, ‘방송사 또는 제작사’는 체류 기간 및 제반 비용, 여행 보험, 안전 등에 대해서 ‘작가’와 협의하여야 한다."
방송작가 집필 표준계약서,제6조(‘방송사 또는 제작사’의 의무) ④ ‘방송사 또는 제작사’는 ‘작가’의 인격을 손상시키는 성희롱·성폭력 등 강압적인 행위를 하여서는 아니된다.
방송작가 집필 표준계약서,제6조(‘방송사 또는 제작사’의 의무) ⑤ ‘방송사 또는 제작사’는 ‘작가’의 집필·구성·기획 등 주요 창작활동 범위 이외의 제작에 필요한 참여 요구 시 ‘작가’와 상호 협의하여 정할 수 있다.
방송작가 집필 표준계약서,제7조(‘작가’의 의무) ① ‘작가’는 제작에 필요한 재능과 역량을 최대한 발휘하여 본 ‘프로그램’ 제작에 필요한 집필·구성 등 창작활동을 성실히 이행하여야 한다.
방송작가 집필 표준계약서,"제7조(‘작가’의 의무) ② ‘작가’와 ‘방송사 또는 제작사’가 제3조에서 전속 계약을 체결한 경우, ‘작가’는 본 계약 제4조에 의한 계약 기간 중 사전 동의 없이 다른 방송사 또는 제작사 등과의 프로그램 제작에 참여할 수 없다."
방송작가 집필 표준계약서,"제7조(‘작가’의 의무) ③ ‘작가’는 자신의 집필원고, 구성안 등 창작물이 저작권 및 기타 지식재산권, 명예, 프라이버시 등 타인의 권익을 침해하지 않는 것을 보증한다."
방송작가 집필 표준계약서,제7조(‘작가’의 의무) ④ ‘작가’는 방송 관련 정부기관 및 ‘방송사 또는 제작사’가 정하고 있는 심의규정 및 제작 가이드라인 등 관련 규정을 숙지한 후 작업에 임해야 한다.
방송작가 집필 표준계약서,제7조(‘작가’의 의무) ⑤ ‘작가’는 성희롱·성폭력 등 사회적 물의를 일으켜 본 프로그램에 부정적인 영향을 미칠 수 있는 행위를 하여서는 아니 된다.
방송작가 집필 표준계약서,"제8조(계약의 위임 및 대리, 권리·의무 이전금지) ① ‘작가’는 본인의 집필활동을 ‘방송사 또는 제작사’의 사전 동의 없이 제3자에게 위임, 대리하거나 대행하게 할 수 없다. 단, 원고 집필 일부에 대해서는 ‘방송사 또는 제작사’의 사전 서면 동의에 의하여 대행하게 할 수 있다."
방송작가 집필 표준계약서,"제8조(계약의 위임 및 대리, 권리·의무 이전금지) ② ‘작가’는 본조 제1항의 규정에 의하여 본인의 집필활동을 제3자에게 대리하거나 대행하게 하는 경우에도 본 계약에 따른 ‘작가’의 의무를 면할 수 없다."
방송작가 집필 표준계약서,"제8조(계약의 위임 및 대리, 권리·의무 이전금지) ③ ‘방송사 또는 제작사’는 ‘작가’의 사전 서면 동의 없이 본 계약상 제작과정에서의 원고 사용과 관련된 권리·의무를 제3자에게 이전하지 못한다."
방송작가 집필 표준계약서,"제9조(작가 추가 위촉) ‘방송사 또는 제작사’는 ‘작가’의 귀책사유로 인해 ‘작가’가 본 계약에 따른 ‘프로그램’의 제작 및 방송 일정을 준수하지 못하는 경우, ‘방송사 또는 제작사’는 ‘작가’에게 이를 사전 통지한 후 제3자를 위촉하여 ‘작가’와 공동으로 집필하게 할 수 있다. 이 경우 본 계약의 원고료를 ‘작가’와 협의하여 조정할 수 있다."
방송작가 집필 표준계약서,제10조(부당한 계약취소의 금지) ‘작가’와 ‘방송사 또는 제작사’는 상대방의 귀책사유가 없음에도 불구하고 본 계약의 내용을 임의로 취소하거나 변경하는 행위를 하여서는 아니 된다.
방송작가 집필 표준계약서,제11조(부당한 원고 인도 거부 등의 금지) ‘방송사 또는 제작사’는 ‘작가’에게 책임을 돌릴 사유가 없음에도 불구하고 부당하게 ‘작가’의 원고 집필을 중지시키거나 인도를 거부하여서는 아니 된다.
방송작가 집필 표준계약서,"제12조(원고료) ① 원고료는 ‘프로그램’ 제작을 위한 ‘원고’의 집필·구성·기획 등 창작활동의 제공 및 해당 ‘원고’를 사용하여 제작한 ‘프로그램’을 방송 등의 목적으로 사용하는 것에 대한 대가로 지급하는 것으로, 이에 관한 구체적인 내용은 제3조에 정한 바에 따른다."
방송작가 집필 표준계약서,제12조(원고료) ② ‘방송사 또는 제작사’는 ‘작가’와 상호 협의 하에 인센티브를 지급할 수 있다.
방송작가 집필 표준계약서,"제12조(원고료) ③ ‘방송사 또는 제작사’는 ‘작가’에게 제3조의 원고료를 ‘방송사 또는 제작사’의 방송 제작비 지급규정에 정한 절차에 따라 지급한다. 단, ‘방송사 또는 제작사’ 및 그 소속단체와 작가의 소속단체 간 별도협약이 체결되어 있을 경우, 이에 따른다."
방송작가 집필 표준계약서,"제12조(원고료) ④ 제5조에 의해 계약의 변경이 있을 경우에는 변경된 내역에 따라 원고료를 조정하여 지급할 수 있다. 단, ‘방송사 또는 제작사’가 제14조에 따라 이미 인수한 완성 분에 대해서는 원고료를 지급하여야 한다."
방송작가 집필 표준계약서,제12조(원고료) ⑤ ‘방송사 또는 제작사’는 ‘작가’에게 지급해야 할 원고료 중 법령에 따라 원천징수되어야 할 세금을 공제한 후 지급할 수 있다.
방송작가 집필 표준계약서,"제13조(원고료 지급보증) ① ‘제작사’와 방송사가 외주제작계약 체결 시 원고료 등에 대한 지급보증계약을 체결한 경우, ‘작가’는 원고료 미지급 문제 발생 시 ‘제작사’와 외주제작계약을 체결한 방송사에게 원고료 지급을 요청할 수 있다. 이 경우, ‘제작사’와 계약을 체결한 방송사는 해당 금액을 ‘작가’에게 직접 지급할 수 있다."
방송작가 집필 표준계약서,제13조(원고료 지급보증) ② 본조 제1항의 경우에 ‘제작사’는 원고료 지급과 관련한 자료를 방송사의 요청이 있는 때로부터 (2일) 내에 ‘제작사’와 외주제작계약을 체결한 방송사에게 제출하여야 한다.
방송작가 집필 표준계약서,"제14조(원고의 인도) ① ‘작가’는 제3조에 따른 인도기일에 원고를 인도하여야 하며, ‘방송사 또는 제작사’의 사전 동의가 없는 한 인도 일자를 변경할 수 없다."
방송작가 집필 표준계약서,"제14조(원고의 인도) ② ‘방송사 또는 제작사’는 인도된 원고가 계약상의 제작 의도 및 내용에 맞지 않는 경우 ‘작가’에게 수정을 요구할 수 있으며, ‘방송사 또는 제작사’로부터 수정 요구가 있을 때, ‘작가’는 ‘방송사 또는 제작사’와의 협의에 의해 내용을 수정할 수 있다."
방송작가 집필 표준계약서,"제14조(원고의 인도) ③ 본조 제2항에 의한 ‘작가’의 수정에도 불구하고 인도된 원고가 프로그램 제작에 객관적으로 부적합하다고 판단되면 ‘방송사 또는 제작사’는 원고의 인수를 거부할 수 있으며, 이 경우 ‘작가’와 반드시 협의하여야 한다."
방송작가 집필 표준계약서,"제15조(저작권) ① 본 계약에 의하여 집필되는 원고, 기획안 등 창작물 및 ‘방송사 또는 제작사’가 이에 따라 제작한 ‘프로그램’에 대한 저작권의 귀속은 저작권법 등 관련 법률이 정하는 바에 따르되 원고료, 제작비, 창작 또는 제작기여도, 신탁단체와의 협약 내용 등을 고려하여 당사자가 협의하여 달리 정할 수 있다."
방송작가 집필 표준계약서,"제15조(저작권) ② ‘방송사 또는 제작사’는 ‘작가’의 동의 없이 저작물의 내용·형식 및 제호를 변경할 수 없다. 단, 저작물의 성질이나 그 이용의 목적 및 형태 등에 비추어 부득이하다고 인정되는 경우 그러하지 아니하다."
방송작가 집필 표준계약서,"제16조(프로그램의 2차 이용) ① ‘방송사 또는 제작사’가 ‘작가’의 원고를 사용하여 제작한 ‘프로그램’을 원래의 목적에 따라 방송한 후에 2차적으로 사용할 경우, ‘방송사 또는 제작사’는 별도계약이 정하는 바에 따라 ‘작가’ 또는 작가의 권리를 위탁받은 단체에게 사용료를 지급하여야 한다."
방송작가 집필 표준계약서,"제16조(프로그램의 2차 이용) ② ‘방송사 또는 제작사’의 2차적 사용에 따른 사용료 지급 대상에 해당되는 작가가 사용내역 명세서 제공을 요청하는 경우, ‘방송사 또는 제작사’는 이에 협조하여야 한다."
방송작가 집필 표준계약서,제16조(프로그램의 2차 이용) ③ ‘방송사 또는 제작사’는 본조 제1항에 의한 사용료 지급 시 법령에 따라 원천징수되어야 할 세금과 비용을 공제하고 지급할 수 있다.
방송작가 집필 표준계약서,"제17조(원고의 전용) ‘작가’는 본 계약에 따라 창작한 원고를 ‘방송사 또는 제작사’ 이외의 자가 기획하는 방송, 영상, 공연 등에 일부 또는 전부를 이용하거나 이용을 허락함에 있어서 저작권법 등 관련 법률이 정하는 바에 따르되 ‘방송사 또는 제작사’와 협의하여 달리 정할 수 있다."
방송작가 집필 표준계약서,제18조(프로그램 홍보 및 출품) ① ‘방송사 또는 제작사’는 ‘프로그램’의 예고 및 홍보를 위하여 ‘작가’의 원고를 사용하여 제작한 프로그램의 일부를 방송 또는 인쇄물 등에 사용할 수 있다.
방송작가 집필 표준계약서,"제18조(프로그램 홍보 및 출품) ② ‘방송사 또는 제작사’는 ‘프로그램’을 국내외 콘테스트 등에 출품할 수 있으며, 수상작으로 선정된 경우 ‘방송사 또는 제작사’(또는 ‘방송사 또는 제작사’가 지정한 자)가 수상한다. 단, 극본상으로 선정된 경우 ‘작가’가 수상한다."
방송작가 집필 표준계약서,제19조(협찬 및 광고 등) ‘작가’는 ‘방송사 또는 제작사’가 요청하는 ‘프로그램’ 내 협찬 및 간접·가상광고 등과 관련하여 ‘프로그램’의 질을 저해하지 않는 범위 내에서 상호 협의에 따라 협조한다.
방송작가 집필 표준계약서,"제20조(계약의 해제 또는 해지) ① ‘방송사 또는 제작사’ 또는 ‘작가’는 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 상대방에게 14일 이내의 기간을 정하여 서면으로 그 이행을 최고하고, 상대방이 이행하지 아니한 때에는 본 계약에 대하여 그 전부 또는 일부를 해제·해지할 수 있다. 1. ‘방송사 또는 제작사’ 또는 ‘작가’가 정당한 사유 없이 본 계약을 이행하지 않거나 본 계약의 중요한 내용을 위반한 경우, 2. ‘방송사 또는 제작사’ 또는 ‘작가’가 계약내용과 관련하여 수정을 요청하였으나 상대방이 그 요구에 정당한 사유 없이 불응하는 경우, 3. ‘방송사 또는 제작사’ 또는 ‘작가’가 정당한 사유 없이 상대방의 계약내용 수행에 필요한 사항의 이행을 지연하여 상대방의 계약내용 수행에 지장을 초래한 경우, 4. 정당한 사유 없이 ‘작가’가 원고를 인도하여 ‘방송사 또는 제작사’가 인수하였으나 그로부터 1년이 경과하도록 ‘프로그램’이 편성되지 않거나, 제작을 시작하지 않은 경우, 5. ‘방송사 또는 제작사’가 계약체결 후 정당한 사유 없이 1년이 경과하도록 작가에게 계약이행에 필요한 원고 집필을 의뢰하지 않은 경우, 6. ‘방송사 또는 제작사’ 또는 ‘작가’가 계약 이행과 관련하여 사회적 물의를 일으켜 상대방의 명예 또는 이미지를 중대하게 훼손시키는 경우"
방송작가 집필 표준계약서,"제20조(계약의 해제 또는 해지) ② ‘방송사 또는 제작사’ 또는 ‘작가’는 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우 사전 최고 없이 서면으로 즉시 본 계약을 해제 또는 해지할 수 있다. 1. ‘방송사 또는 제작사’가 감독관청으로부터 영업취소·영업정지 등의 처분을 받거나 어음·수표의 부도, 제3자에 의한 강제집행(가압류 및 가처분 포함), 파산 및 회생절차개시의 신청 등 영업상의 중대한 사유가 발생하여 계약내용을 이행할 수 없다고 인정될 경우, 2. ‘작가’가 민·형사상의 법률분쟁이나 사망 또는 질병과 같은 건강상의 이유로 계약 내용을 이행할 수 없다고 인정될 경우, 3. 전쟁, 천재지변 등 불가항력적인 사유로 인하여 본 계약의 내용을 이행하기 곤란한 경우, 4. ‘방송사 또는 제작사’ 또는 ‘작가’가 정당한 사유 없이 계약내용의 수행을 명시적으로 거부하여 계약이행이 불가능 할 경우"
방송작가 집필 표준계약서,제20조(계약의 해제 또는 해지) ③ 본조 제1항 및 제2항에 의한 계약의 해지 또는 해제는 손해배상의 청구에 영향을 미치지 아니한다.
방송작가 집필 표준계약서,제20조(계약의 해제 또는 해지) ④ 본조 제1항 및 제2항에도 불구하고 ‘방송사 또는 제작사’와 ‘작가’는 서면으로 상호 합의하여 본 계약을 해제 또는 해지할 수 있다.
방송작가 집필 표준계약서,"제21조(손해배상) ① ‘방송사 또는 제작사’와 ‘작가’는 자신의 귀책사유로 인하여 본 계약에서 합의된 사항을 이행하지 않거나 본 계약상의 의무를 위반함으로써 상대방이 입은 손해를 배상하여야 한다. 다만, 천재지변, 전쟁, 폭동, 테러 기타 합리적인 지배범위 밖의 사유로 인하여 상대방 및 제3자에게 발생시킨 손해에 대해서는 상호 면책한다."
방송작가 집필 표준계약서,제21조(손해배상) ② ‘방송사 또는 제작사’의 행위가 제11조의 사유에 해당되어 ‘작가’에게 손해가 발생한 경우 실제 발생한 손해를 ‘작가’에게 배상하여야 한다.
방송작가 집필 표준계약서,"제21조(손해배상) ③ 작가의 행위가 제7조 제3항을 위반하여 ‘방송사 또는 제작사’에게 손해가 발생한 경우, 실제 발생한 손해(법률비용 포함)를 ‘방송사 또는 제작사’에게 배상하여야 한다."
방송작가 집필 표준계약서,제22조(비밀의 유지) ① ‘방송사 또는 제작사’와 ‘작가’는 본 계약을 통해 알게 된 프로그램 및 계약 내용 등 상대방의 업무상·기술상 비밀을 상대방의 허락이 없는 한 이를 이용하거나 제3자에게 누설·유출하여서는 아니 된다.
방송작가 집필 표준계약서,"제22조(비밀의 유지) ② ‘방송사 또는 제작사’와 ‘작가’는 계약기간 중, 계약기간의 만료 또는 계약의 해제·해지 후에도 본조 제1항에서 정한 의무를 지며, 이에 위반하여 발생되는 손해에 대해서는 상대방에게 손해를 배상한다."
방송작가 집필 표준계약서,"제23조(크레딧) ① ‘방송사 또는 제작사’는 ‘프로그램’에 ‘작가’의 역할에 따른 크레딧을 명기하여야 한다. 단, ‘프로그램’의 성질이나 그 이용의 목적 및 형태 등에 비추어 부득이하다고 인정되는 경우에는 그러하지 아니하다."
